Time: 13 Pose: [-0.09148618578910828, 0.009539700113236904]
Time: 31 Pose: [-0.14358362555503845, -0.31536781787872314, 0.15828503668308258]
Time: 20 Pose: [-0.13171133399009705, 0.033528175204992294, 0.1852993369102478]
Time: 17 Pose: [-0.1620217263698578, -0.004785147029906511, 0.1719706952571869]
Time: 23 Pose: [-0.14770865440368652, 0.15061251819133759, 0.16386114060878754]
Time: 22 Pose: [0.028040079399943352, -0.08657819032669067, 0.1706537902355194]
Time: 13 Pose: [-0.01529226079583168, 0.006830199155956507, 0.18532735109329224]
Time: 27 Pose: [-0.1169523373246193, -0.08121787011623383, 0.16030357778072357]
Time: 14 Pose: [-0.13750110566616058, -0.014070590026676655, 0.16090485453605652]
Time: 36 Pose: [-0.1568906456232071, 0.2962054908275604, 0.17879964411258698]
Time: 16 Pose: [-0.07779881358146667, 0.019032876938581467, 0.15713614225387573]
Time: 22 Pose: [0.024440500885248184, 0.009157272055745125, 0.18954862654209137]
Time: 30 Pose: [-0.2587141990661621, 0.10985051095485687, 0.18822428584098816]
Time: 12 Pose: [-0.026338737457990646, -0.034081749618053436, 0.4921003580093384]
Time: 19 Pose: [-0.1878940314054489, -0.053854815661907196, 0.18797455728054047]
Time: 15 Pose: [-0.08176089078187943, -0.0033668663818389177, 0.1805492341518402]
Time: 18 Pose: [-0.058108534663915634, -0.050189681351184845, 0.17342443764209747]
Time: 13 Pose: [-0.06830263137817383, 0.02069980837404728, 0.1795227974653244]
Time: 29 Pose: [0.24052709341049194, 0.15025663375854492, 0.1598607897758484]
Time: 32 Pose: [-0.19921763241291046, 0.07830282300710678, 0.18241915106773376]
Time: 29 Pose: [-0.24029940366744995, -0.03806809335947037, 0.17457547783851624]
Time: 15 Pose: [-0.06201650947332382, -0.02237655036151409, 0.1760661005973816]
Time: 17 Pose: [-0.031056830659508705, -0.05669701471924782, 0.1858224719762802]
Time: 15 Pose: [-0.10683820396661758, 0.026277881115674973, 0.1723305732011795]
Time: 17 Pose: [0.11442527920007706, 0.03430664539337158, 0.17294970154762268]
Time: 16 Pose: [-0.15705759823322296, -0.007406890392303467, 0.16800861060619354]
Time: 15 Pose: [0.003644935553893447, 0.007421793416142464, 0.16997793316841125]
Time: 23 Pose: [-0.18587788939476013, -0.030842188745737076, 0.16310273110866547]
Time: 18 Pose: [-0.17101970314979553, -0.030234409496188164, 0.17589302361011505]
Time: 15 Pose: [-0.11394109576940536, 0.0025060020852833986, 0.18616388738155365]
Time: 17 Pose: [-0.1294987052679062, -0.009302495047450066, 0.18190501630306244]
Time: 31 Pose: [0.2049052119255066, -0.04382209852337837, 0.1885107010602951]
Time: 15 Pose: [-0.045091643929481506, -0.012310373596847057, 0.17718850076198578]
Time: 16 Pose: [-0.13300111889839172, -0.05125186964869499, 0.1805683821439743]
Time: 29 Pose: [-0.07514199614524841, -0.049114685505628586, 0.17641787230968475]
Time: 18 Pose: [-0.00854460708796978, -0.07989593595266342, 0.16988839209079742]
Time: 16 Pose: [-0.14816884696483612, 0.024623654782772064, 0.17245154082775116]
Time: 19 Pose: [-0.1301218420267105, -0.06264328211545944, 0.14689098298549652]
Time: 24 Pose: [-0.19835317134857178, 0.039606086909770966, 0.17589008808135986]
Time: 22 Pose: [-0.23649178445339203, 0.08752400428056717, 0.17048099637031555]
Time: 15 Pose: [-0.08271922171115875, -0.017746007069945335, 0.20541700720787048]
Time: 27 Pose: [0.04675070941448212, 0.09038452059030533, 0.175210103392601]
Time: 20 Pose: [-0.1905290186405182, -0.09123710542917252, 0.15312978625297546]
Time: 12 Pose: [-0.04915761575102806, -0.01569080539047718, 0.18725886940956116]
Time: 33 Pose: [-0.3043901324272156, -0.1932782679796219, 0.15351980924606323]
Time: 28 Pose: [-0.22428445518016815, 0.08699255436658859, 0.17519815266132355]
Time: 22 Pose: [-0.22022469341754913, -0.08460276573896408, 0.15632033348083496]
Time: 34 Pose: [-0.1466982215642929, 0.03777527064085007, 0.17327427864074707]
Time: 17 Pose: [-0.11766459792852402, -0.02644389495253563, 0.15798361599445343]
Time: 25 Pose: [-0.09146388620138168, 0.09727314859628677, 0.17220833897590637]
Time: 20 Pose: [-0.16017718613147736, 0.042724188417196274, 0.16381141543388367]
Time: 18 Pose: [-0.09653950482606888, -0.013180432841181755, 0.16938194632530212]
Time: 20 Pose: [-0.23953689634799957, 0.011642949655652046, 0.183083638548851]
Time: 21 Pose: [0.1231423169374466, -0.04066137969493866, 0.1694214791059494]
Time: 18 Pose: [-0.06563954055309296, -0.10463789105415344, 0.15627115964889526]
Time: 19 Pose: [-0.1314658224582672, -0.015563297085464, 0.18563367426395416]
Time: 22 Pose: [0.1579779088497162, -0.02704051323235035, 0.16403833031654358]
Time: 31 Pose: [-0.0018450935604050756, -0.01332432683557272, 0.1976773887872696]
Time: 13 Pose: [-0.12338996678590775, 0.026149772107601166, 0.17956003546714783]
Time: 16 Pose: [-0.10244935750961304, -0.002139508258551359, 0.15780282020568848]
Time: 26 Pose: [0.06638895720243454, 0.06568994373083115, 0.15360958874225616]
Time: 15 Pose: [-0.1471918374300003, -0.06226750835776329, 0.1535099446773529]
Time: 16 Pose: [-0.022815285250544548, -0.0003729967284016311, 0.1632445901632309]
Time: 27 Pose: [-0.056969013065099716, 0.14800962805747986, 0.15886512398719788]
Time: 17 Pose: [-0.1941276490688324, -0.04127495735883713, 0.1833057403564453]
Time: 29 Pose: [-0.0887378454208374, -0.12011872231960297, 0.14532774686813354]
Time: 27 Pose: [-0.109376922249794, 0.05807337164878845, 0.18352700769901276]
Time: 15 Pose: [0.07692855596542358, -0.015856295824050903, 0.1738896369934082]
Time: 28 Pose: [-0.2697482109069824, -0.08126462996006012, 0.18505413830280304]
Time: 17 Pose: [-0.1644216775894165, 0.06407399475574493, 0.17702317237854004]
Time: 42 Pose: [0.011481646448373795, 0.1725575029850006, 0.14695431292057037]
Time: 19 Pose: [-0.15189477801322937, 0.0789388045668602, 0.17918112874031067]
Time: 14 Pose: [-0.0976962074637413, 0.08422911167144775, 0.17611832916736603]
Time: 18 Pose: [-0.14972275495529175, -0.03686680272221565, 0.16207364201545715]
Time: 16 Pose: [-0.13267932832241058, -0.028985299170017242, 0.1527663767337799]
Time: 23 Pose: [-0.18655610084533691, 0.01850465126335621, 0.15865939855575562]
Time: 39 Pose: [0.2316739410161972, 0.0684606209397316, 0.1822410523891449]
Time: 29 Pose: [-0.05827516317367554, -0.07033565640449524, 0.17605306208133698]
Time: 25 Pose: [0.21391940116882324, -0.12131496518850327, 0.1596497893333435]
Time: 30 Pose: [-0.10605743527412415, -0.010981215164065361, 0.1927797645330429]
Time: 13 Pose: [-0.11297548562288284, 0.04716914892196655, 0.17138347029685974]
Time: 37 Pose: [-0.23227690160274506, -0.11906100809574127, 0.16631436347961426]
Time: 29 Pose: [-0.20373816788196564, 0.12110517919063568, 0.1858140081167221]
Time: 27 Pose: [0.02763579785823822, 0.1448882818222046, 0.16305571794509888]
Time: 15 Pose: [-0.1774902492761612, -0.04022439196705818, 0.17945809662342072]
Time: 23 Pose: [-0.2342221587896347, 0.026428474113345146, 0.1579752266407013]
Time: 13 Pose: [-0.12116795778274536, -0.029405463486909866, 0.17897632718086243]
Time: 14 Pose: [-0.04867237061262131, 0.010668388567864895, 0.17398576438426971]
Time: 14 Pose: [-0.07603567838668823, 0.011333300732076168, 0.18393631279468536]
Time: 29 Pose: [-0.16396676003932953, -0.15687458217144012, 0.18514278531074524]
Time: 31 Pose: [-0.14684492349624634, -0.08225631713867188, 0.175924152135849]
Time: 40 Pose: [-0.3234344720840454, 0.07771686464548111, 0.16381654143333435]
Time: 27 Pose: [-0.0574614442884922, -0.007009145803749561, 0.19058255851268768]
Time: 14 Pose: [-0.11553183197975159, 0.023419449105858803, 0.1717962920665741]
Time: 16 Pose: [-0.11422745138406754, -0.03966529294848442, 0.17968055605888367]
Time: 17 Pose: [-0.1082022413611412, 0.006301467306911945, 0.15805304050445557]
Time: 24 Pose: [-0.10112195461988449, -0.002487504854798317, 0.16781987249851227]
Time: 19 Pose: [-0.07859975099563599, 0.00983481202274561, 0.498374879360199]
Time: 20 Pose: [-0.16494494676589966, 0.0429801344871521, 0.18231749534606934]
Time: 21 Pose: [-0.08979547768831253, 0.05942479893565178, 0.16923142969608307]
Time: 15 Pose: [-0.09889516979455948, -0.01070459559559822, 0.16923607885837555]
Time: 16 Pose: [-0.037072207778692245, -0.002201938536018133, 0.15900211036205292]
Time: 33 Pose: [-0.12760861217975616, 0.1496245563030243, 0.20096588134765625]
Time: 24 Pose: [-0.33238545060157776, 0.08878009766340256, 0.16095957159996033]
Time: 17 Pose: [-0.06789897382259369, -0.00805440079420805, 0.14690907299518585]
Time: 17 Pose: [-0.10197870433330536, -0.025016114115715027, 0.17530304193496704]
Time: 20 Pose: [-0.1189393475651741, 0.13063955307006836, 0.17487943172454834]
Time: 11 Pose: [0.03604051098227501, -0.03272067755460739, 0.49012401700019836]
Time: 14 Pose: [-0.10133493691682816, 0.04391613230109215, 0.16513238847255707]
Time: 21 Pose: [0.11964187026023865, 0.07334741950035095, 0.16740506887435913]
Time: 17 Pose: [-0.1668165773153305, -0.05147844925522804, 0.17908541858196259]
Time: 15 Pose: [-0.05317407473921776, 0.005079068709164858, 0.16369667649269104]
Time: 22 Pose: [0.13724811375141144, 0.06871817260980606, 0.1940998136997223]
Time: 24 Pose: [-0.11516735702753067, -0.15834321081638336, 0.17203272879123688]
Time: 32 Pose: [-0.2077045440673828, 0.018351681530475616, 0.18440739810466766]
Time: 18 Pose: [0.08416900038719177, 0.05725771561264992, 0.18420110642910004]
Time: 22 Pose: [-0.09786520898342133, -0.09032325446605682, 0.1733779013156891]
Time: 14 Pose: [-0.09126849472522736, -0.00830627977848053, 0.1825392097234726]
Time: 27 Pose: [0.02646145597100258, 0.04772968590259552, 0.15227797627449036]
Time: 13 Pose: [-0.09772712737321854, 0.005405813921242952, 0.1819509118795395]
Time: 21 Pose: [-0.08561186492443085, 0.014420595020055771, 0.14850184321403503]
Time: 19 Pose: [-0.14344267547130585, 0.0006018208805471659, 0.15313614904880524]
Time: 14 Pose: [-0.06035098806023598, -0.014646920375525951, 0.14667287468910217]
Time: 17 Pose: [-0.08223603665828705, -0.008417136035859585, 0.2070271521806717]
Time: 17 Pose: [-0.1125902608036995, 0.07532742619514465, 0.16816261410713196]
Time: 13 Pose: [-0.07865343987941742, 0.03060855343937874, 0.1826174408197403]
Time: 26 Pose: [-0.23803526163101196, 0.09919789433479309, 0.17741580307483673]
Time: 16 Pose: [-0.13655079901218414, 0.011869545094668865, 0.16117236018180847]
Time: 21 Pose: [-0.08467219024896622, -0.028382346034049988, 0.15804946422576904]
Time: 21 Pose: [-0.20032842457294464, -0.008935496211051941, 0.18771427869796753]
Time: 28 Pose: [-0.17538881301879883, -0.1197400838136673, 0.15509070456027985]
Time: 30 Pose: [0.008050459437072277, 0.11424081027507782, 0.18637973070144653]
Time: 14 Pose: [-0.07842570543289185, -0.014607856050133705, 0.1872110366821289]
Time: 23 Pose: [-0.2576846182346344, -0.01741114817559719, 0.17133790254592896]
Time: 16 Pose: [0.03272813931107521, 0.07586291432380676, 0.18907202780246735]
Time: 25 Pose: [0.030396772548556328, -0.024429073557257652, 0.18486981093883514]
Time: 14 Pose: [-0.0970146507024765, 0.0516045056283474, 0.18809662759304047]
Time: 16 Pose: [-0.11259043961763382, 0.05518585443496704, 0.15615232288837433]
Time: 21 Pose: [-0.03018939308822155, -0.08564379066228867, 0.17105381190776825]
Time: 30 Pose: [-0.30187833309173584, 0.06089434400200844, 0.17079605162143707]
Time: 14 Pose: [-0.14096730947494507, -0.00520844291895628, 0.17730872333049774]
Time: 21 Pose: [-0.029377605766057968, -0.001848379266448319, 0.17487415671348572]
Time: 29 Pose: [-0.23067758977413177, -0.04335201904177666, 0.20418405532836914]
Time: 18 Pose: [-0.0775710940361023, -0.003549185348674655, 0.1616096943616867]
Time: 30 Pose: [-0.1909499615430832, -0.21970637142658234, 0.18837839365005493]
Time: 30 Pose: [0.3755919933319092, -0.06459834426641464, 0.1558927595615387]
Time: 27 Pose: [0.12444160133600235, -0.0329490527510643, 0.18530480563640594]
Time: 25 Pose: [-0.1418997347354889, 0.13113027811050415, 0.17448236048221588]
Time: 19 Pose: [-0.1292687952518463, -0.049797218292951584, 0.15815064311027527]
Time: 17 Pose: [-0.1618005335330963, -0.059421997517347336, 0.17110343277454376]
Time: 27 Pose: [-0.16884778439998627, -0.006865666247904301, 0.15036852657794952]
Time: 21 Pose: [-0.14763005077838898, 0.07809097319841385, 0.1801261454820633]
Time: 20 Pose: [0.006060528103262186, -0.0027923581656068563, 0.18121929466724396]
Time: 17 Pose: [0.08811633288860321, -0.02733677811920643, 0.18684527277946472]
Time: 15 Pose: [-0.08237659186124802, -0.03244709223508835, 0.17365342378616333]
Time: 24 Pose: [-0.1406395584344864, -0.14945346117019653, 0.16938085854053497]
Time: 28 Pose: [-0.14763383567333221, -0.22901098430156708, 0.17362216114997864]
Time: 19 Pose: [-0.07972659915685654, 0.05128861591219902, 0.20094220340251923]
Time: 28 Pose: [-0.14915339648723602, 0.041129209101200104, 0.19647938013076782]
Time: 28 Pose: [0.21447420120239258, -0.13648301362991333, 0.16536156833171844]
Time: 39 Pose: [-0.09453456103801727, -0.3105618357658386, 0.16311535239219666]
Time: 15 Pose: [-0.1389143317937851, -0.0022113672457635403, 0.15512970089912415]
Time: 16 Pose: [-0.14408709108829498, -0.011519310995936394, 0.14757093787193298]
Time: 20 Pose: [-0.14787957072257996, 0.05654114484786987, 0.17554573714733124]
Time: 38 Pose: [0.0415833555161953, -0.06518465280532837, 0.1575222611427307]
Time: 23 Pose: [-0.0880013108253479, 0.0799209251999855, 0.17986729741096497]
Time: 21 Pose: [-0.13296115398406982, -0.10868725180625916, 0.18608106672763824]
Time: 18 Pose: [-0.12207787483930588, -0.024269208312034607, 0.15777289867401123]
Time: 18 Pose: [-0.2286229431629181, -0.023152528330683708, 0.17972804605960846]
Time: 17 Pose: [-0.14355163276195526, 0.0017865152331069112, 0.16710788011550903]
Time: 25 Pose: [0.09336784482002258, -0.08845774084329605, 0.17443639039993286]
Time: 16 Pose: [-0.07145259529352188, 0.011444451287388802, 0.16335199773311615]
Time: 22 Pose: [-0.19791589677333832, -0.01438657846301794, 0.16721847653388977]
Time: 20 Pose: [-0.09238335490226746, 0.049171414226293564, 0.1628078818321228]
Time: 16 Pose: [-0.030926046893000603, -0.01695464365184307, 0.15830165147781372]
Time: 22 Pose: [0.01327174436300993, -0.004855828359723091, 0.16769592463970184]
Time: 17 Pose: [-0.20550917088985443, 0.0203325767070055, 0.16825851798057556]
Time: 16 Pose: [-0.12673445045948029, -0.01687464490532875, 0.1733471006155014]
Time: 16 Pose: [-0.17503830790519714, -0.04973151907324791, 0.15388160943984985]
Time: 14 Pose: [-0.12211142480373383, 0.00856252945959568, 0.1553678810596466]
Time: 18 Pose: [-0.1736018806695938, -0.07193685322999954, 0.17189182341098785]
Time: 15 Pose: [-0.1185842975974083, 0.043966278433799744, 0.17246723175048828]
Time: 25 Pose: [0.026943091303110123, 0.0911373570561409, 0.15590862929821014]
Time: 17 Pose: [-0.14050528407096863, 0.03332332894206047, 0.18476787209510803]
Time: 27 Pose: [-0.2998494803905487, 0.06107846647500992, 0.18791794776916504]
Time: 16 Pose: [-0.12809056043624878, -0.015652967616915703, 0.16432568430900574]
Time: 27 Pose: [-0.03776865452528, -0.1349969059228897, 0.20586973428726196]
Time: 22 Pose: [-0.12200478464365005, 0.015555518679320812, 0.19115814566612244]
Time: 18 Pose: [-0.08338533341884613, 0.0391809307038784, 0.18893173336982727]
Time: 13 Pose: [-0.09139211475849152, 0.014559128321707249, 0.17485038936138153]
Time: 17 Pose: [-0.14788499474525452, 0.08409225940704346, 0.15585938096046448]
Time: 17 Pose: [-0.19481612741947174, 0.031055931001901627, 0.17916633188724518]
Time: 16 Pose: [-0.13944567739963531, 0.02517402172088623, 0.180542454123497]
Time: 16 Pose: [-0.16659748554229736, 0.017893699929118156, 0.17578676342964172]
Time: 20 Pose: [0.06449130177497864, 0.1657809317111969, 0.19069448113441467]
Time: 25 Pose: [-0.24779044091701508, -0.029772456735372543, 0.15574347972869873]
Time: 27 Pose: [-0.225905179977417, 0.09980665147304535, 0.15895256400108337]
Time: 23 Pose: [-0.13530386984348297, 0.01936810463666916, 0.1632179170846939]
Time: 19 Pose: [-0.12628543376922607, -0.08526915311813354, 0.18394991755485535]
Time: 23 Pose: [-0.07256469130516052, -0.08292578160762787, 0.153245747089386]
Time: 33 Pose: [-0.02083910070359707, -0.15022175014019012, 0.1600850522518158]
Time: 19 Pose: [-0.09773800522089005, 0.0067789251916110516, 0.14912515878677368]
Time: 14 Pose: [-0.06423058360815048, -0.01501869410276413, 0.167057067155838]
Time: 15 Pose: [-0.1677042692899704, 0.022694073617458344, 0.14570774137973785]
Time: 26 Pose: [-0.19656123220920563, 0.011400055140256882, 0.16295962035655975]
Time: 16 Pose: [-0.09363167732954025, 0.030121849849820137, 0.1544644981622696]
Time: 21 Pose: [-0.18871578574180603, 0.09582974761724472, 0.1898832470178604]
Time: 14 Pose: [-0.08307424187660217, 0.00817596260458231, 0.14943668246269226]
Time: 17 Pose: [-0.10289660096168518, -0.02305256389081478, 0.16398824751377106]
Time: 29 Pose: [0.1586441695690155, -0.1337301880121231, 0.16148097813129425]
Time: 20 Pose: [-0.15903885662555695, -0.08592823147773743, 0.17150701582431793]
Time: 16 Pose: [-0.07103079557418823, 0.06837142258882523, 0.17070737481117249]
Time: 25 Pose: [-0.0376819483935833, -0.051006980240345, 0.16603267192840576]
Time: 16 Pose: [-0.1546764075756073, -0.01999395154416561, 0.1845715492963791]
Time: 16 Pose: [-0.14178891479969025, -0.019134264439344406, 0.19262175261974335]
Time: 14 Pose: [-0.11547144502401352, -0.032699938863515854, 0.17226113379001617]
Time: 18 Pose: [-0.19739235937595367, 0.004442155826836824, 0.18244299292564392]
Time: 25 Pose: [-0.0405624620616436, -0.0013459487818181515, 0.17174509167671204]
Time: 23 Pose: [-0.06734182685613632, -0.01982307620346546, 0.17459340393543243]
Time: 20 Pose: [-0.09241310507059097, -0.05841632932424545, 0.1842195689678192]
Time: 16 Pose: [-0.09356438368558884, 0.013552745804190636, 0.17496013641357422]
Time: 32 Pose: [-0.2583688497543335, 0.3005277216434479, 0.17056435346603394]
Time: 21 Pose: [-0.09648705273866653, -0.026944037526845932, 0.15642771124839783]
Time: 17 Pose: [-0.12219778448343277, 0.049106914550065994, 0.1852434277534485]
Time: 43 Pose: [-0.18581047654151917, 0.3441004157066345, 0.16328324377536774]
Time: 14 Pose: [-0.11071739345788956, -0.003161362139508128, 0.18693481385707855]
Time: 19 Pose: [-0.18849137425422668, -0.03570093214511871, 0.1716010421514511]
Time: 27 Pose: [-0.23247654736042023, -0.09590151160955429, 0.1884278953075409]
Time: 22 Pose: [-0.11923743784427643, -0.1075274795293808, 0.16533035039901733]
Time: 35 Pose: [0.016862237825989723, 0.12959131598472595, 0.2114899903535843]
Time: 14 Pose: [-0.07193614542484283, -0.007051311898976564, 0.1536271572113037]
Time: 26 Pose: [0.20650054514408112, -0.07450421899557114, 0.16518257558345795]
Time: 21 Pose: [-0.0586482398211956, -0.0683853030204773, 0.18853604793548584]
Time: 17 Pose: [-0.1057526171207428, -0.04668975993990898, 0.16948659718036652]
Time: 17 Pose: [-0.1139887273311615, -0.07747422903776169, 0.17385797202587128]
Time: 30 Pose: [0.2609877586364746, -0.16860485076904297, 0.1892170011997223]
Time: 16 Pose: [-0.14418819546699524, -0.01670350320637226, 0.18814566731452942]
Time: 41 Pose: [0.28636038303375244, 0.02644692175090313, 0.17483794689178467]
Time: 13 Pose: [-0.07418471574783325, -0.05663420259952545, 0.18458503484725952]
Time: 12 Pose: [-0.07929030805826187, -0.02770732343196869, 0.18673744797706604]
Time: 17 Pose: [-0.13677848875522614, 0.041098702698946, 0.17455598711967468]
Time: 18 Pose: [-0.21652331948280334, 0.10194810479879379, 0.16018466651439667]
Time: 14 Pose: [-0.1413816660642624, -0.008126265369355679, 0.1712576150894165]
Time: 20 Pose: [-0.09994441270828247, -0.060394663363695145, 0.15537191927433014]
Time: 17 Pose: [-0.141477569937706, -0.08847644180059433, 0.16995203495025635]
Time: 20 Pose: [-0.18493908643722534, -0.03789516165852547, 0.16330666840076447]
Time: 19 Pose: [-0.08174242824316025, -0.03655511140823364, 0.18113969266414642]
Time: 16 Pose: [-0.08365479856729507, -0.002654787851497531, 0.18537890911102295]
Time: 20 Pose: [-0.04121953621506691, -0.04260017350316048, 0.17019234597682953]
Time: 25 Pose: [0.03852498531341553, -0.04631828889250755, 0.19208978116512299]
Time: 15 Pose: [-0.0917031317949295, 0.03689523786306381, 0.19116096198558807]
Time: 46 Pose: [0.09600385278463364, 0.04460775852203369, 0.49684885144233704]
Time: 13 Pose: [-0.03978925198316574, -0.013429319486021996, 0.15167826414108276]
Time: 16 Pose: [-0.12606947124004364, -0.06736324727535248, 0.18919669091701508]
Time: 20 Pose: [-0.10367068648338318, 0.10898545384407043, 0.1636030673980713]
Time: 17 Pose: [-0.06390371918678284, -0.020770380273461342, 0.17133435606956482]
Time: 17 Pose: [-0.19510887563228607, 0.02100745588541031, 0.18666383624076843]
Time: 19 Pose: [-0.15430870652198792, -0.04674425721168518, 0.18320298194885254]
Time: 20 Pose: [-0.11316653341054916, 0.011158381588757038, 0.16551803052425385]
Time: 21 Pose: [-0.1440771073102951, 0.15194669365882874, 0.17577196657657623]
Time: 20 Pose: [-0.14771677553653717, -0.06782691925764084, 0.17965418100357056]
Time: 15 Pose: [-0.08268868178129196, 0.029192989692091942, 0.14721079170703888]
Time: 24 Pose: [0.04464951157569885, 0.06032738462090492, 0.17663143575191498]
Time: 25 Pose: [-0.3365248739719391, -0.07079476118087769, 0.18195970356464386]
Time: 15 Pose: [-0.07937514781951904, 0.0053682527504861355, 0.14565272629261017]
Time: 14 Pose: [-0.10892710834741592, -0.03722870349884033, 0.17848603427410126]
Time: 18 Pose: [-0.12191221117973328, -0.08992981910705566, 0.1633664071559906]
Time: 35 Pose: [-0.007975577376782894, 0.035411540418863297, 0.15820741653442383]
Time: 16 Pose: [-0.10693011432886124, 0.000940816942602396, 0.18560566008090973]
Time: 15 Pose: [-0.040006205439567566, 0.0031081889756023884, 0.1741880476474762]
Time: 15 Pose: [-0.06703493744134903, -0.02142760157585144, 0.17280881106853485]
Time: 20 Pose: [-0.15586790442466736, -0.041736163198947906, 0.16673457622528076]
Time: 14 Pose: [-0.0691441223025322, 0.008122935891151428, 0.17993484437465668]
Time: 43 Pose: [-0.30383655428886414, -0.007207097485661507, 0.1942596435546875]
Time: 23 Pose: [0.04346568509936333, 0.1313703954219818, 0.18052324652671814]
Time: 15 Pose: [-0.15518610179424286, -0.04341175779700279, 0.1787014752626419]
Time: 24 Pose: [-0.16383780539035797, 0.002666531829163432, 0.16419942677021027]
Time: 20 Pose: [0.15088443458080292, -0.012522597797214985, 0.185561865568161]
Time: 18 Pose: [-0.12957574427127838, -0.08435749262571335, 0.18580731749534607]
Time: 25 Pose: [-0.3069228529930115, 0.015044363215565681, 0.17045703530311584]
Time: 14 Pose: [-0.0928211435675621, -0.02216293476521969, 0.17285430431365967]
Time: 15 Pose: [-0.1552351713180542, -0.01676253415644169, 0.15821467339992523]
Time: 33 Pose: [-0.15799014270305634, 0.0309736430644989, 0.15928791463375092]
Time: 14 Pose: [-0.10302682965993881, -0.05596192553639412, 0.14655567705631256]
Time: 14 Pose: [-0.13074883818626404, 0.019020622596144676, 0.1684166043996811]
Time: 15 Pose: [-0.13005556166172028, 0.02326280251145363, 0.200193390250206]
Time: 14 Pose: [-0.10500174015760422, -0.003043691162019968, 0.1848665475845337]
Time: 16 Pose: [-0.044665947556495667, -0.0321238748729229, 0.18589773774147034]
Time: 17 Pose: [-0.041133541613817215, 0.1068129763007164, 0.186155304312706]
Time: 24 Pose: [-0.24542351067066193, 0.03475353866815567, 0.1712503582239151]
Time: 14 Pose: [-0.10513165593147278, -0.0140082947909832, 0.18240487575531006]
Time: 17 Pose: [-0.10838857293128967, 0.03438697010278702, 0.17783097922801971]
Time: 18 Pose: [-0.11946112662553787, -0.015437993220984936, 0.18143115937709808]
Time: 23 Pose: [-0.06444104760885239, -0.01460771169513464, 0.18671497702598572]
Time: 38 Pose: [0.22917012870311737, -0.35850849747657776, 0.18293268978595734]
Time: 19 Pose: [-0.12364675104618073, -0.02925754338502884, 0.16612395644187927]
Time: 19 Pose: [-0.17056339979171753, 0.03237678483128548, 0.17431415617465973]
Time: 33 Pose: [0.05025745555758476, -0.22850847244262695, 0.16143390536308289]
Time: 15 Pose: [-0.10603009909391403, 0.005119672976434231, 0.1517314463853836]
Time: 14 Pose: [-0.07316496968269348, 0.007620280608534813, 0.2081635296344757]
Time: 20 Pose: [-0.10327605158090591, 0.11152900010347366, 0.1579272300004959]
Time: 19 Pose: [-0.12972137331962585, 0.10114636272192001, 0.1825357973575592]
Time: 15 Pose: [-0.12468888610601425, 0.010097420774400234, 0.18484988808631897]
Time: 16 Pose: [-0.06052818149328232, -0.010505338199436665, 0.1631012111902237]
Time: 27 Pose: [-0.03315348923206329, 0.04185415059328079, 0.1731787472963333]
Time: 8 Pose: [-0.03638654574751854, 0.0024317107163369656, 0.4961939752101898]
Time: 17 Pose: [0.010040981695055962, 0.04436885565519333, 0.1707586944103241]
Time: 21 Pose: [-0.05378222465515137, 0.030209630727767944, 0.17666840553283691]
Time: 16 Pose: [-0.13385871052742004, 0.07237184792757034, 0.18806667625904083]
Time: 16 Pose: [-0.10044045001268387, 0.02299569360911846, 0.14629387855529785]
Time: 25 Pose: [-0.16198644042015076, -0.06471186876296997, 0.18838199973106384]
Time: 14 Pose: [-0.07920651137828827, -0.046287182718515396, 0.18732070922851562]
Time: 28 Pose: [0.15256467461585999, 0.17680934071540833, 0.15978045761585236]
Time: 15 Pose: [-0.16276228427886963, -0.004179473500698805, 0.1788681596517563]
Time: 32 Pose: [-0.17995388805866241, 0.29140201210975647, 0.17987214028835297]
Time: 22 Pose: [-0.17876572906970978, -0.02330460213124752, 0.16301409900188446]
Time: 18 Pose: [-0.10141114145517349, 0.012532372958958149, 0.1813492774963379]
Time: 17 Pose: [-0.12326480448246002, -0.028353245928883553, 0.19840919971466064]
Time: 15 Pose: [-0.0634939894080162, -0.0035484323743730783, 0.14580729603767395]
Time: 19 Pose: [0.04701851308345795, 0.019032461568713188, 0.15947964787483215]
Time: 23 Pose: [0.059635091572999954, -0.0061758155934512615, 0.15777401626110077]
Time: 15 Pose: [-0.06738131493330002, 0.0010833200067281723, 0.1898624151945114]
Time: 14 Pose: [-0.11012604832649231, -0.03443291038274765, 0.15942732989788055]
Time: 19 Pose: [0.1196114793419838, 0.13510744273662567, 0.1753074824810028]
Time: 15 Pose: [-0.06743867695331573, -0.0007214135839603841, 0.15566448867321014]
Time: 16 Pose: [-0.09832827746868134, -0.027612432837486267, 0.16913717985153198]
Time: 24 Pose: [0.151559516787529, -0.06424948573112488, 0.19183795154094696]
Time: 14 Pose: [0.004089853726327419, 0.016416175290942192, 0.1640990823507309]
Time: 20 Pose: [-0.1932276487350464, -0.05670658499002457, 0.14890840649604797]
Time: 16 Pose: [-0.16471487283706665, -0.005925723817199469, 0.15379109978675842]
Time: 27 Pose: [-0.149045929312706, -0.06746704131364822, 0.15602917969226837]
Time: 14 Pose: [-0.08989042043685913, 0.06921571493148804, 0.17519699037075043]
Time: 18 Pose: [-0.2223658412694931, 0.015610708855092525, 0.17210818827152252]
Time: 24 Pose: [-0.0058081867173314095, 0.026836024597287178, 0.1862022429704666]
